,total_profit,algorithm,nbr_func,its,seed,elitism_enum,crossover,selection,popsize,tsize,pmut,zero_prob
1027,26954,GA,int_nbr_both_dc_everyday,10000,0,5,uniform_crossover,tournament_select,500,5,0.05,0.5
1028,27849,GA,int_nbr_both_dc_everyday,10000,0,5,uniform_crossover,tournament_select,500,10,0.05,0.1
1029,27738,GA,int_nbr_both_dc_everyday,10000,0,5,uniform_crossover,tournament_select,500,10,0.05,0.5
1030,28671,GA,int_nbr_both_dc_everyday,10000,0,5,uniform_crossover,tournament_select,500,25,0.05,0.1
1031,27698,GA,int_nbr_both_dc_everyday,10000,0,5,uniform_crossover,tournament_select,500,25,0.05,0.5
1032,27225,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,5,0.01,0.1
1033,27183,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,5,0.01,0.5
1034,27969,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,10,0.01,0.1
1035,28110,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,10,0.01,0.5
1036,27723,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,25,0.01,0.1
1037,27467,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,25,0.01,0.5
1038,27305,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,5,0.05,0.1
1039,26891,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,5,0.05,0.5
1040,27984,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,10,0.05,0.1
1041,27360,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,10,0.05,0.5
1042,27998,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,25,0.05,0.1
1043,27556,GA,int_nbr_both_dc_everyday,10000,0,10,uniform_crossover,tournament_select,500,25,0.05,0.5
1044,27137,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,5,0.01,0.1
1045,27012,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,5,0.01,0.5
1046,27907,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,10,0.01,0.1
1047,27626,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,10,0.01,0.5
1048,27476,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,25,0.01,0.1
1049,27472,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,25,0.01,0.5
1050,27438,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,5,0.05,0.1
1051,26759,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,5,0.05,0.5
1052,28029,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,10,0.05,0.1
1053,27955,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,10,0.05,0.5
1054,28100,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,25,0.05,0.1
1055,27910,GA,int_nbr_both_dc_everyday,10000,0,25,uniform_crossover,tournament_select,500,25,0.05,0.5
1056,26872,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,5,0.01,0.1
1057,27002,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,5,0.01,0.5
1058,27321,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,10,0.01,0.1
1059,27473,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,10,0.01,0.5
1060,27088,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,25,0.01,0.1
1061,26957,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,25,0.01,0.5
1062,27561,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,5,0.05,0.1
1063,27178,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,5,0.05,0.5
1064,27741,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,10,0.05,0.1
1065,27350,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,10,0.05,0.5
1066,27961,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,25,0.05,0.1
1067,27338,GA,int_nbr_both_dc_everyday,10000,0,50,uniform_crossover,tournament_select,500,25,0.05,0.5
1068,27005,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,5,0.01,0.1
1069,26993,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,5,0.01,0.5
1070,27811,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,10,0.01,0.1
1071,27187,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,10,0.01,0.5
1072,27590,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,25,0.01,0.1
1073,27530,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,25,0.01,0.5
1074,26965,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,5,0.05,0.1
1075,26648,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,5,0.05,0.5
1076,27593,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,10,0.05,0.1
1077,27434,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,10,0.05,0.5
1078,27878,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,25,0.05,0.1
1079,27931,GA,int_nbr_both_dc_everyday,10000,0,100,uniform_crossover,tournament_select,500,25,0.05,0.5
1080,27592,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,5,0.01,0.1
1081,25845,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,5,0.01,0.5
1082,26214,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,10,0.01,0.1
1083,25518,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,10,0.01,0.5
1084,26342,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,25,0.01,0.1
1085,23850,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,25,0.01,0.5
1086,27796,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,5,0.05,0.1
1087,26504,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,5,0.05,0.5
1088,28621,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,10,0.05,0.1
1089,25299,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,10,0.05,0.5
1090,27733,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,25,0.05,0.1
1091,24753,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,100,25,0.05,0.5
1092,27337,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,5,0.01,0.1
1093,25614,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,5,0.01,0.5
1094,27099,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,10,0.01,0.1
1095,25230,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,10,0.01,0.5
1096,26590,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,25,0.01,0.1
1097,24217,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,25,0.01,0.5
1098,28115,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,5,0.05,0.1
1099,26077,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,5,0.05,0.5
1100,28289,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,10,0.05,0.1
1101,25309,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,10,0.05,0.5
1102,28003,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,25,0.05,0.1
1103,24137,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,100,25,0.05,0.5
1104,28677,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,5,0.01,0.1
1105,26032,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,5,0.01,0.5
1106,25663,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,10,0.01,0.1
1107,24278,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,10,0.01,0.5
1108,26302,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,25,0.01,0.1
1109,23497,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,25,0.01,0.5
1110,27645,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,5,0.05,0.1
1111,26198,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,5,0.05,0.5
1112,28145,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,10,0.05,0.1
1113,24588,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,10,0.05,0.5
1114,28180,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,25,0.05,0.1
1115,23538,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,100,25,0.05,0.5
1116,26955,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,5,0.01,0.1
1117,24911,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,5,0.01,0.5
1118,26077,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,10,0.01,0.1
1119,24985,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,10,0.01,0.5
1120,25145,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,25,0.01,0.1
1121,23800,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,25,0.01,0.5
1122,28336,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,5,0.05,0.1
1123,25604,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,5,0.05,0.5
1124,27408,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,10,0.05,0.1
1125,24978,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,10,0.05,0.5
1126,28188,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,25,0.05,0.1
1127,24467,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,100,25,0.05,0.5
1128,21389,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,5,0.01,0.1
1129,21124,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,5,0.01,0.5
1130,21521,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,10,0.01,0.1
1131,21358,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,10,0.01,0.5
1132,21808,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,25,0.01,0.1
1133,22142,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,25,0.01,0.5
1134,22528,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,5,0.05,0.1
1135,20467,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,5,0.05,0.5
1136,23082,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,10,0.05,0.1
1137,21413,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,10,0.05,0.5
1138,23877,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,25,0.05,0.1
1139,21454,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,100,25,0.05,0.5
1140,28001,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,5,0.01,0.1
1141,27072,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,5,0.01,0.5
1142,28095,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,10,0.01,0.1
1143,26446,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,10,0.01,0.5
1144,26625,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,25,0.01,0.1
1145,25364,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,25,0.01,0.5
1146,28967,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,5,0.05,0.1
1147,27021,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,5,0.05,0.5
1148,27462,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,10,0.05,0.1
1149,26509,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,10,0.05,0.5
1150,28567,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,25,0.05,0.1
1151,25711,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,200,25,0.05,0.5
1152,28095,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,5,0.01,0.1
1153,26965,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,5,0.01,0.5
1154,26908,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,10,0.01,0.1
1155,26625,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,10,0.01,0.5
1156,26195,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,25,0.01,0.1
1157,24917,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,25,0.01,0.5
1158,28727,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,5,0.05,0.1
1159,27458,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,5,0.05,0.5
1160,28711,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,10,0.05,0.1
1161,26823,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,10,0.05,0.5
1162,29190,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,25,0.05,0.1
1163,25856,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,200,25,0.05,0.5
1164,28426,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,5,0.01,0.1
1165,27247,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,5,0.01,0.5
1166,27384,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,10,0.01,0.1
1167,27001,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,10,0.01,0.5
1168,25818,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,25,0.01,0.1
1169,24513,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,25,0.01,0.5
1170,29374,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,5,0.05,0.1
1171,27148,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,5,0.05,0.5
1172,28883,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,10,0.05,0.1
1173,26041,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,10,0.05,0.5
1174,28395,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,25,0.05,0.1
1175,25437,GA,int_nbr_both_dc_everyday,10000,1,25,uniform_crossover,tournament_select,200,25,0.05,0.5
1176,28011,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,5,0.01,0.1
1177,27216,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,5,0.01,0.5
1178,26810,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,10,0.01,0.1
1179,26058,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,10,0.01,0.5
1180,26987,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,25,0.01,0.1
1181,25860,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,25,0.01,0.5
1182,28566,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,5,0.05,0.1
1183,27472,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,5,0.05,0.5
1184,28603,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,10,0.05,0.1
1185,26577,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,10,0.05,0.5
1186,27455,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,25,0.05,0.1
1187,25376,GA,int_nbr_both_dc_everyday,10000,1,50,uniform_crossover,tournament_select,200,25,0.05,0.5
1188,27005,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,5,0.01,0.1
1189,26595,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,5,0.01,0.5
1190,27343,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,10,0.01,0.1
1191,25819,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,10,0.01,0.5
1192,25890,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,25,0.01,0.1
1193,24903,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,25,0.01,0.5
1194,27371,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,5,0.05,0.1
1195,26943,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,5,0.05,0.5
1196,27592,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,10,0.05,0.1
1197,26558,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,10,0.05,0.5
1198,27480,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,25,0.05,0.1
1199,24505,GA,int_nbr_both_dc_everyday,10000,1,100,uniform_crossover,tournament_select,200,25,0.05,0.5
1200,27048,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,5,0.01,0.1
1201,26917,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,5,0.01,0.5
1202,27624,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,10,0.01,0.1
1203,27635,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,10,0.01,0.5
1204,27289,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,25,0.01,0.1
1205,27289,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,25,0.01,0.5
1206,27097,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,5,0.05,0.1
1207,26965,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,5,0.05,0.5
1208,27939,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,10,0.05,0.1
1209,27866,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,10,0.05,0.5
1210,27968,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,25,0.05,0.1
1211,27164,GA,int_nbr_both_dc_everyday,10000,1,5,uniform_crossover,tournament_select,500,25,0.05,0.5
1212,26804,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,5,0.01,0.1
1213,26848,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,5,0.01,0.5
1214,27748,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,10,0.01,0.1
1215,27553,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,10,0.01,0.5
1216,27893,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,25,0.01,0.1
1217,27521,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,25,0.01,0.5
1218,27447,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,5,0.05,0.1
1219,27033,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,5,0.05,0.5
1220,27866,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,10,0.05,0.1
1221,27687,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,10,0.05,0.5
1222,28251,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,25,0.05,0.1
1223,27271,GA,int_nbr_both_dc_everyday,10000,1,10,uniform_crossover,tournament_select,500,25,0.05,0.5
